system:index,CCA,Date,Elevation,SCA,.geo
Andes_MCDS4S5_Yearly_Monthly_2006_02_5_Andes_MCDS4S5_Yearly_Monthly_2006_02_5,10.70,2006-02-01,4100.0,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_6_Andes_MCDS4S5_Yearly_Monthly_2006_02_6,12.98,2006-02-01,4200.0,3.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_7_Andes_MCDS4S5_Yearly_Monthly_2006_02_7,14.02,2006-02-01,4300.0,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_8_Andes_MCDS4S5_Yearly_Monthly_2006_02_8,16.07,2006-02-01,4400.0,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_9_Andes_MCDS4S5_Yearly_Monthly_2006_02_9,17.68,2006-02-01,4500.0,0.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_10_Andes_MCDS4S5_Yearly_Monthly_2006_02_10,18.70,2006-02-01,4600.0,1.20,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_11_Andes_MCDS4S5_Yearly_Monthly_2006_02_11,20.43,2006-02-01,4700.0,1.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_12_Andes_MCDS4S5_Yearly_Monthly_2006_02_12,22.50,2006-02-01,4800.0,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_13_Andes_MCDS4S5_Yearly_Monthly_2006_02_13,24.90,2006-02-01,4900.0,3.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_14_Andes_MCDS4S5_Yearly_Monthly_2006_02_14,27.14,2006-02-01,5000.0,9.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_15_Andes_MCDS4S5_Yearly_Monthly_2006_02_15,29.98,2006-02-01,5100.0,21.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_16_Andes_MCDS4S5_Yearly_Monthly_2006_02_16,31.89,2006-02-01,5200.0,38.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_17_Andes_MCDS4S5_Yearly_Monthly_2006_02_17,33.52,2006-02-01,5300.0,61.89,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_18_Andes_MCDS4S5_Yearly_Monthly_2006_02_18,33.72,2006-02-01,5400.0,74.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_19_Andes_MCDS4S5_Yearly_Monthly_2006_02_19,33.26,2006-02-01,5500.0,82.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_20_Andes_MCDS4S5_Yearly_Monthly_2006_02_20,33.09,2006-02-01,5600.0,87.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_21_Andes_MCDS4S5_Yearly_Monthly_2006_02_21,32.59,2006-02-01,5700.0,87.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_22_Andes_MCDS4S5_Yearly_Monthly_2006_02_22,32.13,2006-02-01,5800.0,87.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_23_Andes_MCDS4S5_Yearly_Monthly_2006_02_23,32.62,2006-02-01,5900.0,86.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_24_Andes_MCDS4S5_Yearly_Monthly_2006_02_24,37.31,2006-02-01,6000.0,86.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_25_Andes_MCDS4S5_Yearly_Monthly_2006_02_25,44.36,2006-02-01,6100.0,91.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_26_Andes_MCDS4S5_Yearly_Monthly_2006_02_26,41.04,2006-02-01,6200.0,90.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_02_27_Andes_MCDS4S5_Yearly_Monthly_2006_02_27,39.50,2006-02-01,6300.0,80.70,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_0_Andes_MCDS4S5_Yearly_Monthly_2006_03_0,2.40,2006-03-01,3600.0,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_1_Andes_MCDS4S5_Yearly_Monthly_2006_03_1,1.09,2006-03-01,3700.0,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_2_Andes_MCDS4S5_Yearly_Monthly_2006_03_2,1.29,2006-03-01,3800.0,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_3_Andes_MCDS4S5_Yearly_Monthly_2006_03_3,1.90,2006-03-01,3900.0,0.50,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_4_Andes_MCDS4S5_Yearly_Monthly_2006_03_4,1.99,2006-03-01,4000.0,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_5_Andes_MCDS4S5_Yearly_Monthly_2006_03_5,2.74,2006-03-01,4100.0,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_6_Andes_MCDS4S5_Yearly_Monthly_2006_03_6,3.68,2006-03-01,4200.0,3.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_7_Andes_MCDS4S5_Yearly_Monthly_2006_03_7,4.70,2006-03-01,4300.0,0.40,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_8_Andes_MCDS4S5_Yearly_Monthly_2006_03_8,5.53,2006-03-01,4400.0,0.60,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_9_Andes_MCDS4S5_Yearly_Monthly_2006_03_9,6.61,2006-03-01,4500.0,0.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_10_Andes_MCDS4S5_Yearly_Monthly_2006_03_10,7.89,2006-03-01,4600.0,1.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_11_Andes_MCDS4S5_Yearly_Monthly_2006_03_11,9.88,2006-03-01,4700.0,2.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_12_Andes_MCDS4S5_Yearly_Monthly_2006_03_12,11.98,2006-03-01,4800.0,4.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_13_Andes_MCDS4S5_Yearly_Monthly_2006_03_13,13.70,2006-03-01,4900.0,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_14_Andes_MCDS4S5_Yearly_Monthly_2006_03_14,14.89,2006-03-01,5000.0,11.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_15_Andes_MCDS4S5_Yearly_Monthly_2006_03_15,16.81,2006-03-01,5100.0,18.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_16_Andes_MCDS4S5_Yearly_Monthly_2006_03_16,19.10,2006-03-01,5200.0,28.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_17_Andes_MCDS4S5_Yearly_Monthly_2006_03_17,20.58,2006-03-01,5300.0,46.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_18_Andes_MCDS4S5_Yearly_Monthly_2006_03_18,20.71,2006-03-01,5400.0,59.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_19_Andes_MCDS4S5_Yearly_Monthly_2006_03_19,21.12,2006-03-01,5500.0,72.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_20_Andes_MCDS4S5_Yearly_Monthly_2006_03_20,20.87,2006-03-01,5600.0,80.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_21_Andes_MCDS4S5_Yearly_Monthly_2006_03_21,20.74,2006-03-01,5700.0,83.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_22_Andes_MCDS4S5_Yearly_Monthly_2006_03_22,19.26,2006-03-01,5800.0,87.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_23_Andes_MCDS4S5_Yearly_Monthly_2006_03_23,18.62,2006-03-01,5900.0,90.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_24_Andes_MCDS4S5_Yearly_Monthly_2006_03_24,20.86,2006-03-01,6000.0,91.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_25_Andes_MCDS4S5_Yearly_Monthly_2006_03_25,25.76,2006-03-01,6100.0,92.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_26_Andes_MCDS4S5_Yearly_Monthly_2006_03_26,28.04,2006-03-01,6200.0,92.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_03_27_Andes_MCDS4S5_Yearly_Monthly_2006_03_27,23.59,2006-03-01,6300.0,91.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_0_Andes_MCDS4S5_Yearly_Monthly_2006_04_0,4.96,2006-04-01,3600.0,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_1_Andes_MCDS4S5_Yearly_Monthly_2006_04_1,0.43,2006-04-01,3700.0,0.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_2_Andes_MCDS4S5_Yearly_Monthly_2006_04_2,1.14,2006-04-01,3800.0,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_3_Andes_MCDS4S5_Yearly_Monthly_2006_04_3,2.14,2006-04-01,3900.0,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_4_Andes_MCDS4S5_Yearly_Monthly_2006_04_4,2.67,2006-04-01,4000.0,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_5_Andes_MCDS4S5_Yearly_Monthly_2006_04_5,2.89,2006-04-01,4100.0,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_6_Andes_MCDS4S5_Yearly_Monthly_2006_04_6,2.89,2006-04-01,4200.0,2.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_7_Andes_MCDS4S5_Yearly_Monthly_2006_04_7,3.70,2006-04-01,4300.0,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_8_Andes_MCDS4S5_Yearly_Monthly_2006_04_8,4.02,2006-04-01,4400.0,0.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_9_Andes_MCDS4S5_Yearly_Monthly_2006_04_9,4.59,2006-04-01,4500.0,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_10_Andes_MCDS4S5_Yearly_Monthly_2006_04_10,4.97,2006-04-01,4600.0,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_11_Andes_MCDS4S5_Yearly_Monthly_2006_04_11,5.53,2006-04-01,4700.0,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_12_Andes_MCDS4S5_Yearly_Monthly_2006_04_12,6.52,2006-04-01,4800.0,0.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_13_Andes_MCDS4S5_Yearly_Monthly_2006_04_13,7.43,2006-04-01,4900.0,2.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_14_Andes_MCDS4S5_Yearly_Monthly_2006_04_14,7.74,2006-04-01,5000.0,6.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_15_Andes_MCDS4S5_Yearly_Monthly_2006_04_15,8.59,2006-04-01,5100.0,13.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_16_Andes_MCDS4S5_Yearly_Monthly_2006_04_16,9.17,2006-04-01,5200.0,24.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_17_Andes_MCDS4S5_Yearly_Monthly_2006_04_17,9.91,2006-04-01,5300.0,44.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_18_Andes_MCDS4S5_Yearly_Monthly_2006_04_18,10.00,2006-04-01,5400.0,60.90,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_19_Andes_MCDS4S5_Yearly_Monthly_2006_04_19,10.34,2006-04-01,5500.0,76.90,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_20_Andes_MCDS4S5_Yearly_Monthly_2006_04_20,10.20,2006-04-01,5600.0,89.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_21_Andes_MCDS4S5_Yearly_Monthly_2006_04_21,9.54,2006-04-01,5700.0,94.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_22_Andes_MCDS4S5_Yearly_Monthly_2006_04_22,10.67,2006-04-01,5800.0,96.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_23_Andes_MCDS4S5_Yearly_Monthly_2006_04_23,11.39,2006-04-01,5900.0,97.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_24_Andes_MCDS4S5_Yearly_Monthly_2006_04_24,10.53,2006-04-01,6000.0,98.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_25_Andes_MCDS4S5_Yearly_Monthly_2006_04_25,9.13,2006-04-01,6100.0,98.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_26_Andes_MCDS4S5_Yearly_Monthly_2006_04_26,10.80,2006-04-01,6200.0,98.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_04_27_Andes_MCDS4S5_Yearly_Monthly_2006_04_27,12.70,2006-04-01,6300.0,97.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_0_Andes_MCDS4S5_Yearly_Monthly_2006_05_0,0.00,2006-05-01,3600.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_1_Andes_MCDS4S5_Yearly_Monthly_2006_05_1,0.00,2006-05-01,3700.0,0.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_2_Andes_MCDS4S5_Yearly_Monthly_2006_05_2,0.00,2006-05-01,3800.0,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_3_Andes_MCDS4S5_Yearly_Monthly_2006_05_3,0.00,2006-05-01,3900.0,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_4_Andes_MCDS4S5_Yearly_Monthly_2006_05_4,0.01,2006-05-01,4000.0,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_5_Andes_MCDS4S5_Yearly_Monthly_2006_05_5,0.02,2006-05-01,4100.0,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_6_Andes_MCDS4S5_Yearly_Monthly_2006_05_6,0.01,2006-05-01,4200.0,2.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_7_Andes_MCDS4S5_Yearly_Monthly_2006_05_7,0.04,2006-05-01,4300.0,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_8_Andes_MCDS4S5_Yearly_Monthly_2006_05_8,0.06,2006-05-01,4400.0,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_9_Andes_MCDS4S5_Yearly_Monthly_2006_05_9,0.09,2006-05-01,4500.0,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_10_Andes_MCDS4S5_Yearly_Monthly_2006_05_10,0.18,2006-05-01,4600.0,0.20,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_11_Andes_MCDS4S5_Yearly_Monthly_2006_05_11,0.24,2006-05-01,4700.0,0.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_12_Andes_MCDS4S5_Yearly_Monthly_2006_05_12,0.20,2006-05-01,4800.0,0.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_13_Andes_MCDS4S5_Yearly_Monthly_2006_05_13,0.21,2006-05-01,4900.0,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_14_Andes_MCDS4S5_Yearly_Monthly_2006_05_14,0.30,2006-05-01,5000.0,2.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_15_Andes_MCDS4S5_Yearly_Monthly_2006_05_15,0.49,2006-05-01,5100.0,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_16_Andes_MCDS4S5_Yearly_Monthly_2006_05_16,0.68,2006-05-01,5200.0,17.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_17_Andes_MCDS4S5_Yearly_Monthly_2006_05_17,0.70,2006-05-01,5300.0,37.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_18_Andes_MCDS4S5_Yearly_Monthly_2006_05_18,0.87,2006-05-01,5400.0,52.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_19_Andes_MCDS4S5_Yearly_Monthly_2006_05_19,1.21,2006-05-01,5500.0,69.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_20_Andes_MCDS4S5_Yearly_Monthly_2006_05_20,2.37,2006-05-01,5600.0,87.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_21_Andes_MCDS4S5_Yearly_Monthly_2006_05_21,2.11,2006-05-01,5700.0,95.30,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_22_Andes_MCDS4S5_Yearly_Monthly_2006_05_22,1.73,2006-05-01,5800.0,98.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_23_Andes_MCDS4S5_Yearly_Monthly_2006_05_23,1.43,2006-05-01,5900.0,99.40,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_24_Andes_MCDS4S5_Yearly_Monthly_2006_05_24,2.07,2006-05-01,6000.0,99.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_25_Andes_MCDS4S5_Yearly_Monthly_2006_05_25,2.04,2006-05-01,6100.0,99.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_26_Andes_MCDS4S5_Yearly_Monthly_2006_05_26,3.35,2006-05-01,6200.0,99.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_05_27_Andes_MCDS4S5_Yearly_Monthly_2006_05_27,1.02,2006-05-01,6300.0,97.50,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_0_Andes_MCDS4S5_Yearly_Monthly_2006_06_0,0.00,2006-06-01,3600.0,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_1_Andes_MCDS4S5_Yearly_Monthly_2006_06_1,0.00,2006-06-01,3700.0,0.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_2_Andes_MCDS4S5_Yearly_Monthly_2006_06_2,0.00,2006-06-01,3800.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_3_Andes_MCDS4S5_Yearly_Monthly_2006_06_3,0.00,2006-06-01,3900.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_4_Andes_MCDS4S5_Yearly_Monthly_2006_06_4,0.00,2006-06-01,4000.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_5_Andes_MCDS4S5_Yearly_Monthly_2006_06_5,0.01,2006-06-01,4100.0,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_6_Andes_MCDS4S5_Yearly_Monthly_2006_06_6,0.01,2006-06-01,4200.0,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_7_Andes_MCDS4S5_Yearly_Monthly_2006_06_7,0.00,2006-06-01,4300.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_8_Andes_MCDS4S5_Yearly_Monthly_2006_06_8,0.00,2006-06-01,4400.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_9_Andes_MCDS4S5_Yearly_Monthly_2006_06_9,0.00,2006-06-01,4500.0,0.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_10_Andes_MCDS4S5_Yearly_Monthly_2006_06_10,0.01,2006-06-01,4600.0,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_11_Andes_MCDS4S5_Yearly_Monthly_2006_06_11,0.01,2006-06-01,4700.0,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_12_Andes_MCDS4S5_Yearly_Monthly_2006_06_12,0.01,2006-06-01,4800.0,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_13_Andes_MCDS4S5_Yearly_Monthly_2006_06_13,0.01,2006-06-01,4900.0,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_14_Andes_MCDS4S5_Yearly_Monthly_2006_06_14,0.04,2006-06-01,5000.0,1.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_15_Andes_MCDS4S5_Yearly_Monthly_2006_06_15,0.11,2006-06-01,5100.0,4.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_16_Andes_MCDS4S5_Yearly_Monthly_2006_06_16,0.17,2006-06-01,5200.0,13.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_17_Andes_MCDS4S5_Yearly_Monthly_2006_06_17,0.21,2006-06-01,5300.0,29.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_18_Andes_MCDS4S5_Yearly_Monthly_2006_06_18,0.11,2006-06-01,5400.0,43.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_19_Andes_MCDS4S5_Yearly_Monthly_2006_06_19,0.27,2006-06-01,5500.0,61.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_20_Andes_MCDS4S5_Yearly_Monthly_2006_06_20,0.51,2006-06-01,5600.0,81.20,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_21_Andes_MCDS4S5_Yearly_Monthly_2006_06_21,0.71,2006-06-01,5700.0,90.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_22_Andes_MCDS4S5_Yearly_Monthly_2006_06_22,0.25,2006-06-01,5800.0,97.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_23_Andes_MCDS4S5_Yearly_Monthly_2006_06_23,0.00,2006-06-01,5900.0,99.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_24_Andes_MCDS4S5_Yearly_Monthly_2006_06_24,0.00,2006-06-01,6000.0,99.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2006_06_25_Andes_MCDS4S5_Yearly_Monthly_2006_06_25,0.00,2006-06-01,6100.0,100.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
