Year,Month,SCA,CCA
2019,2,1.45,34.21
2019,3,2.72,34.68
2019,4,6.86,35.77
2019,5,16.60,25.20
2019,6,30.33,27.56
2019,7,22.25,27.06
2019,8,21.01,27.12
2019,9,11.46,29.50
2019,10,4.67,32.51
2019,11,2.49,34.23
2019,12,1.32,36.51
2020,1,3.73,38.55
2020,2,1.13,31.68
2020,3,2.77,33.04
2020,4,6.34,28.41
2020,5,17.02,29.94
2020,6,27.29,19.06
2020,7,31.93,17.02
2020,8,27.58,35.22
2020,9,13.15,36.22
2020,10,5.22,38.76
2020,11,1.63,38.15
2020,12,1.45,36.81
2021,1,1.79,36.13
2021,2,0.60,30.17
2021,3,1.82,26.63
2021,4,5.87,28.59
2021,5,16.90,30.35
2021,6,25.94,27.28
2021,7,29.27,31.19
2021,8,10.79,30.99
2021,9,6.92,32.19
2021,10,5.17,32.06
2021,11,1.49,31.58
2021,12,1.41,29.93
2022,1,0.89,29.40
2022,2,1.20,29.14
2022,3,2.91,36.47
2022,4,8.82,38.45
2022,5,17.06,31.19
2022,6,30.60,24.68
2022,7,37.32,24.20
2022,8,20.51,32.34
2022,9,8.17,30.62
2022,10,3.86,38.38
2022,11,0.87,32.46
2022,12,1.31,34.17
2023,1,0.90,32.43
2023,2,5.03,38.99
2023,3,10.97,34.80
2023,4,7.90,33.22
2023,5,23.24,31.21
2023,6,24.48,30.44
2023,7,37.76,21.17
2023,8,18.63,30.11
2023,9,22.34,30.69
2023,10,6.25,35.37
2023,11,5.30,34.68
2023,12,2.19,33.96
2024,1,1.91,39.66
2024,2,1.89,33.89
2024,3,7.04,34.41
2024,4,18.31,32.04
2024,5,28.15,17.68
2024,6,29.73,21.53
2024,7,29.19,34.10
2024,8,17.98,30.72
2024,9,20.98,36.26
2024,10,6.41,40.19
2024,11,2.90,34.75
2024,12,1.01,28.10
2025,1,1.95,36.69
2025,2,4.60,36.09
2025,3,4.33,30.77
2025,4,8.09,24.12
