Year,Month,SCA,CCA
2010,1,7.41,65.53
2010,2,4.78,48.84
2010,3,4.00,31.60
2010,4,12.13,49.22
2010,5,32.22,62.38
2010,6,50.94,83.87
2010,7,68.68,70.93
2010,8,63.33,63.60
2010,9,52.47,72.22
2010,10,33.38,60.58
2010,11,10.70,54.02
2010,12,8.14,67.95
2011,1,4.73,40.34
2011,2,3.48,25.49
2011,3,4.26,65.72
2011,4,9.58,59.94
2011,5,25.93,59.83
2011,6,53.61,67.79
2011,7,69.02,72.81
2011,8,61.85,65.26
2011,9,47.73,77.53
2011,10,34.05,48.23
2011,11,11.60,63.02
2011,12,7.81,34.38
2012,1,4.55,29.91
2012,2,2.69,62.99
2012,3,2.67,29.31
2012,4,5.17,49.22
2012,5,21.88,83.04
2012,6,57.95,66.95
2012,7,68.37,69.19
2012,8,53.54,62.88
2012,9,40.53,61.20
2012,10,30.31,64.42
2012,11,9.69,48.82
2012,12,5.26,83.86
2013,1,4.77,16.90
2013,2,3.11,36.33
2013,3,2.84,36.30
2013,4,4.64,43.15
2013,5,38.20,75.85
2013,6,55.98,76.78
2013,7,57.31,55.09
2013,8,63.01,81.33
2013,9,39.81,52.77
2013,10,26.26,50.25
2013,11,9.69,60.90
2013,12,5.53,35.25
2014,1,5.05,45.92
2014,2,2.79,26.61
2014,3,4.82,51.67
2014,4,15.46,46.26
2014,5,27.17,65.97
2014,6,67.51,68.73
2014,7,59.57,72.27
2014,8,42.38,64.05
2014,9,38.31,78.14
2014,10,19.71,65.55
2014,11,11.55,75.35
2014,12,5.88,52.95
2015,1,3.72,37.21
2015,2,2.80,14.84
2015,3,2.69,29.01
2015,4,5.26,47.92
2015,5,25.07,73.77
2015,6,63.25,68.35
2015,7,69.16,81.04
2015,8,56.27,76.38
2015,9,48.34,58.65
2015,10,34.98,50.92
2015,11,9.48,59.54
2015,12,6.55,60.85
2016,1,4.42,28.80
2016,2,3.05,47.06
2016,3,2.70,9.90
2016,4,8.70,31.58
2016,5,9.53,56.32
2016,6,29.30,50.19
2016,7,39.53,69.47
2016,8,51.30,84.34
2016,9,36.79,44.90
2016,10,17.03,57.98
2016,11,6.98,48.61
2016,12,3.49,59.27
2017,1,2.43,55.21
2017,2,2.27,28.18
2017,3,2.71,40.28
2017,4,4.13,48.86
2017,5,41.05,68.53
2017,6,59.85,89.21
2017,7,67.33,58.17
2017,8,55.16,84.29
2017,9,52.24,71.26
2017,10,39.35,78.37
2017,11,14.36,57.19
2017,12,8.74,59.18
2018,1,4.88,37.30
2018,2,3.44,30.67
2018,3,4.02,37.65
2018,4,18.16,61.13
2018,5,25.76,60.88
2018,6,57.30,72.95
2018,7,67.04,46.23
2018,8,52.50,62.94
2018,9,37.94,85.10
2018,10,34.57,74.30
2018,11,12.39,64.09
2018,12,6.60,43.03
2019,1,4.96,33.04
2019,2,3.46,11.71
2019,3,2.91,33.45
2019,4,8.64,38.84
2019,5,23.83,58.33
2019,6,64.19,66.23
2019,7,65.86,77.42
2019,8,54.98,65.60
2019,9,44.47,66.11
2019,10,32.19,66.63
2019,11,12.42,73.56
2019,12,7.76,60.13
2020,1,5.72,35.59
2020,2,3.52,35.93
2020,3,3.56,41.00
2020,4,8.47,56.45
2020,5,27.39,56.87
2020,6,51.75,78.02
2020,7,75.58,73.80
2020,8,59.83,74.74
2020,9,51.91,54.92
2020,10,35.55,54.09
2020,11,11.68,54.48
2020,12,8.28,61.40
2021,1,5.12,31.49
2021,2,3.68,10.26
2021,3,2.70,6.98
2021,4,4.35,61.61
2021,5,18.48,49.60
2021,6,59.27,67.96
2021,7,54.16,62.37
2021,8,45.11,70.53
2021,9,37.34,67.98
2021,10,15.90,50.99
2021,11,8.11,43.47
2021,12,4.53,21.37
2022,1,3.09,46.48
2022,2,2.22,34.56
2022,3,4.47,56.12
2022,4,12.36,75.48
2022,5,44.48,55.55
2022,6,69.05,56.62
2022,7,79.72,85.81
2022,8,70.23,59.11
2022,9,48.18,64.89
2022,10,30.88,62.63
2022,11,10.36,46.92
2022,12,4.97,53.74
2023,1,3.26,38.29
2023,2,2.66,38.27
2023,3,3.47,45.42
2023,4,4.28,45.28
2023,5,34.80,67.42
2023,6,67.31,69.90
2023,7,75.65,75.95
2023,8,64.15,81.17
2023,9,50.11,68.77
2023,10,37.32,49.35
2023,11,20.30,81.53
2023,12,9.10,33.69
2024,1,5.54,36.33
2024,2,3.37,41.13
2024,3,4.86,60.30
2024,4,9.25,68.85
2024,5,61.08,71.87
2024,6,60.20,88.78
2024,7,72.79,55.36
2024,8,54.90,75.77
2024,9,25.48,94.17
2024,10,37.27,50.72
