Year,Month,SCA,CCA
2016,9,4.18,3.43
2016,10,1.51,16.51
2016,11,0.31,0.10
2016,12,0.32,0.24
2017,1,0.00,0.00
2017,2,0.06,0.00
2017,3,0.02,0.29
2017,4,0.10,0.64
2017,5,6.31,34.65
2017,6,9.27,36.53
2017,7,9.07,7.74
2017,8,6.68,11.06
2017,9,3.89,21.02
2017,10,1.88,1.91
2017,11,0.04,5.96
2017,12,0.01,0.33
2018,1,0.01,2.96
2018,2,0.06,0.00
2018,3,0.01,0.00
2018,4,0.01,1.14
2018,5,0.06,21.05
2018,6,9.80,14.00
2018,7,7.59,15.03
2018,8,5.14,6.09
2018,9,2.11,36.25
2018,10,0.95,9.21
2018,11,0.07,0.07
2018,12,0.01,0.34
2019,1,0.00,0.01
2019,2,0.01,0.01
2019,3,0.00,0.03
2019,4,0.06,1.88
2019,5,0.19,11.53
2019,6,4.74,25.01
2019,7,2.93,14.80
2019,8,0.10,9.36
2019,9,0.45,10.40
2019,10,0.00,9.54
2019,11,0.00,0.00
2019,12,0.02,0.00
2020,1,0.01,0.00
2020,2,0.00,0.00
2020,3,0.02,1.54
2020,4,0.17,10.61
2020,5,0.08,13.92
2020,6,4.53,40.28
2020,7,12.81,16.61
2020,8,6.98,0.33
2020,9,3.35,4.00
2020,10,0.46,0.01
2020,11,0.02,0.91
2020,12,0.01,0.00
2021,1,0.02,3.99
2021,2,0.02,0.48
2021,3,0.05,0.50
2021,4,0.00,0.82
2021,5,1.40,2.93
2021,6,2.23,4.45
2021,7,3.27,0.61
2021,8,2.66,12.35
2021,9,3.01,3.85
2021,10,0.09,0.00
2021,11,0.00,0.00
2021,12,0.01,1.14
2022,1,0.01,0.00
2022,2,0.01,0.00
2022,3,0.01,0.00
2022,4,0.07,0.79
2022,5,0.04,11.86
2022,6,3.84,29.67
2022,7,18.30,13.24
2022,8,11.58,5.35
2022,9,5.62,7.47
2022,10,2.27,0.98
2022,11,0.09,6.78
2022,12,0.03,0.00
2023,1,0.04,0.00
2023,2,0.01,0.00
2023,3,0.00,0.00
2023,4,0.01,0.35
2023,5,0.16,15.19
2023,6,0.51,21.83
2023,7,4.12,18.82
2023,8,3.50,30.14
2023,9,4.83,34.51
2023,10,1.00,13.34
2023,11,0.55,4.97
2023,12,0.00,3.45
2024,1,0.00,5.08
2024,2,0.00,1.41
2024,3,0.00,1.72
2024,4,0.29,10.81
2024,5,5.18,32.99
2024,6,16.41,70.10
2024,7,12.68,25.42
2024,8,12.99,40.83
2024,9,5.30,26.55
2024,10,1.90,22.07
2024,11,0.11,1.82
2024,12,0.00,3.00
2025,1,0.00,3.42
2025,2,0.00,4.37
2025,3,0.00,7.63
