Year,Month,SCA,CCA
2016,8,28.01,40.84
2016,9,15.28,40.23
2016,10,8.06,35.13
2016,11,3.94,35.95
2016,12,4.02,40.41
2017,1,3.97,50.39
2017,2,5.92,43.68
2017,3,8.11,44.16
2017,4,13.44,29.15
2017,5,27.98,37.47
2017,6,44.59,42.81
2017,7,32.60,40.99
2017,8,25.99,47.33
2017,9,15.66,44.16
2017,10,8.69,46.79
2017,11,5.61,41.07
2017,12,3.76,50.90
2018,1,4.59,45.15
2018,2,4.84,42.82
2018,3,9.08,39.70
2018,4,17.56,47.29
2018,5,25.13,36.25
2018,6,38.12,36.92
2018,7,45.39,37.09
2018,8,28.00,45.02
2018,9,18.75,41.60
2018,10,10.11,37.61
2018,11,4.67,38.81
2018,12,4.04,45.07
2019,1,3.99,40.83
2019,2,5.19,41.29
2019,3,7.83,51.04
2019,4,15.42,31.08
2019,5,26.60,27.90
2019,6,42.79,54.11
2019,7,46.33,57.30
2019,8,29.84,37.54
2019,9,17.45,38.65
2019,10,11.35,47.07
2019,11,5.59,44.74
2019,12,3.77,40.52
2020,1,3.52,50.42
2020,2,5.06,31.27
2020,3,7.82,42.88
2020,4,13.44,25.28
2020,5,21.08,51.50
2020,6,46.83,35.16
2020,7,61.87,34.31
2020,8,39.86,44.99
2020,9,17.05,40.93
2020,10,8.15,49.33
2020,11,5.41,53.37
2020,12,3.28,45.94
2021,1,4.54,51.11
2021,2,4.89,45.93
2021,3,8.60,32.79
2021,4,12.19,36.96
2021,5,22.81,45.91
2021,6,38.70,46.18
2021,7,40.46,55.36
2021,8,28.55,47.83
2021,9,16.95,49.30
2021,10,9.02,36.68
2021,11,5.03,37.28
2021,12,4.85,31.39
2022,1,4.36,36.29
2022,2,5.91,38.68
2022,3,8.67,43.85
2022,4,15.88,46.52
2022,5,25.33,29.78
2022,6,34.84,29.84
2022,7,49.08,44.57
2022,8,30.52,48.44
2022,9,17.92,42.73
2022,10,9.78,53.59
2022,11,5.55,38.64
2022,12,3.79,33.03
2023,1,4.74,34.59
2023,2,5.86,45.11
2023,3,11.89,46.42
2023,4,18.05,29.78
2023,5,27.21,35.43
2023,6,35.71,42.64
2023,7,44.33,40.04
2023,8,36.18,54.15
2023,9,23.75,40.37
2023,10,10.04,43.31
2023,11,6.79,43.61
2023,12,4.79,32.60
2024,1,3.59,57.80
2024,2,3.43,67.59
2024,3,9.10,46.52
2024,4,19.44,59.00
2024,5,33.46,55.41
2024,6,59.49,69.71
2024,7,47.74,61.59
2024,8,35.49,68.95
2024,9,10.44,56.59
2024,10,3.81,64.34
2024,11,4.28,51.17
2024,12,3.20,64.59
2025,1,4.08,62.02
2025,2,4.35,52.01
2025,3,9.29,49.15
