Year,Month,SCA,CCA
2014,4,13.82,44.39
2014,5,33.40,31.35
2014,6,52.26,34.04
2014,7,45.73,41.78
2014,8,42.53,48.50
2014,9,20.26,53.62
2014,10,10.22,57.07
2014,11,4.31,53.75
2014,12,1.43,48.43
2015,1,1.61,49.09
2015,2,1.90,53.09
2015,3,3.17,36.50
2015,4,16.06,40.81
2015,5,40.87,46.31
2015,6,55.76,48.22
2015,7,50.37,54.57
2015,8,45.66,55.28
2015,9,27.07,59.50
2015,10,10.99,53.60
2015,11,6.50,51.04
2015,12,3.15,52.54
2016,1,2.25,50.19
2016,2,2.30,44.26
2016,3,4.45,45.11
2016,4,25.97,54.55
2016,5,30.24,24.82
2016,6,32.69,41.71
2016,7,50.89,39.75
2016,8,39.98,50.35
2016,9,19.29,47.29
2016,10,5.97,33.21
2016,11,1.96,49.06
2016,12,1.33,49.11
2017,1,2.05,54.17
2017,2,1.69,34.00
2017,3,2.23,33.62
2017,4,14.19,36.53
2017,5,29.48,36.46
2017,6,52.80,47.88
2017,7,48.11,45.89
2017,8,43.93,50.12
2017,9,26.16,49.69
2017,10,11.22,53.24
2017,11,2.86,44.73
2017,12,3.02,46.96
2018,1,2.38,49.02
2018,2,1.70,42.52
2018,3,4.61,33.20
2018,4,18.49,44.75
2018,5,36.15,36.17
2018,6,43.20,39.73
2018,7,57.04,45.78
2018,8,40.84,48.17
2018,9,27.15,54.19
2018,10,13.63,49.87
2018,11,4.09,47.47
2018,12,2.01,49.23
2019,1,2.35,50.49
2019,2,2.05,48.78
2019,3,3.46,51.54
2019,4,17.93,44.72
2019,5,36.06,34.21
2019,6,45.85,45.20
2019,7,53.72,42.01
2019,8,40.23,53.47
2019,9,18.09,59.20
2019,10,11.43,53.86
2019,11,5.01,51.91
2019,12,1.98,44.75
2020,1,1.05,53.69
2020,2,1.00,39.59
2020,3,3.55,40.31
2020,4,11.56,32.97
2020,5,22.62,39.00
2020,6,53.69,42.14
2020,7,58.56,43.76
2020,8,40.71,58.88
2020,9,24.21,57.03
2020,10,9.99,52.88
2020,11,2.90,44.94
2020,12,1.70,50.08
2021,1,1.07,45.94
2021,2,0.77,42.04
2021,3,3.21,38.54
2021,4,8.92,39.75
2021,5,21.92,44.91
2021,6,47.57,51.09
2021,7,45.04,50.86
2021,8,42.50,52.64
2021,9,23.18,52.06
2021,10,8.00,42.42
2021,11,2.26,46.25
2021,12,1.33,39.59
2022,1,1.06,47.64
2022,2,1.66,37.68
2022,3,5.44,37.30
2022,4,15.13,50.54
2022,5,28.77,42.73
2022,6,49.44,44.76
2022,7,54.89,48.82
2022,8,43.38,47.77
2022,9,23.28,49.59
2022,10,11.84,56.91
2022,11,2.30,37.17
2022,12,1.72,49.92
2023,1,1.06,42.15
2023,2,2.68,44.20
2023,3,9.10,45.38
2023,4,18.90,39.49
2023,5,32.20,39.27
2023,6,44.25,39.02
2023,7,51.61,44.12
2023,8,46.15,56.43
2023,9,31.98,54.51
2023,10,10.83,51.77
2023,11,6.77,50.91
2023,12,3.04,48.69
2024,1,1.24,58.70
2024,2,0.81,59.48
2024,3,6.58,56.32
2024,4,21.51,60.77
2024,5,49.24,56.75
2024,6,45.79,63.24
2024,7,50.78,61.94
2024,8,40.32,64.06
2024,9,18.57,64.83
2024,10,4.67,67.75
2024,11,2.15,61.09
2024,12,0.88,65.66
