Year,Month,SCA,CCA
2019,7,2.95,15.84
2019,8,0.36,8.85
2019,9,0.46,10.28
2019,10,0.00,8.26
2019,11,0.00,0.01
2019,12,0.01,0.00
2020,1,0.01,0.00
2020,2,0.00,0.00
2020,3,0.00,1.64
2020,4,0.16,11.19
2020,5,0.01,11.19
2020,6,4.47,36.29
2020,7,15.15,16.83
2020,8,8.17,0.47
2020,9,4.04,4.42
2020,10,0.30,0.14
2020,11,0.00,1.09
2020,12,0.01,0.00
2021,1,0.02,1.39
2021,2,0.02,0.34
2021,3,0.03,0.40
2021,4,0.00,0.97
2021,5,1.48,2.85
2021,6,1.41,4.89
2021,7,2.28,3.40
2021,8,2.65,8.92
2021,9,3.32,3.33
2021,10,0.07,0.00
2021,11,0.00,0.00
2021,12,0.00,0.60
2022,1,0.01,0.00
2022,2,0.01,0.00
2022,3,0.01,0.00
2022,4,0.05,0.69
2022,5,0.06,10.89
2022,6,5.66,36.24
2022,7,22.63,12.87
2022,8,15.76,5.15
2022,9,7.93,7.16
2022,10,2.66,0.92
2022,11,0.03,4.56
2022,12,0.01,0.00
2023,1,0.03,0.82
2023,2,0.03,0.00
2023,3,0.01,0.00
2023,4,0.01,0.23
2023,5,0.11,14.55
2023,6,0.34,20.76
2023,7,3.64,18.49
2023,8,2.58,25.48
2023,9,3.75,34.06
2023,10,0.38,8.22
2023,11,0.23,3.34
2023,12,0.00,2.21
2024,1,0.00,4.44
2024,2,0.00,1.81
2024,3,0.00,0.68
2024,4,0.25,6.64
2024,5,4.55,34.63
2024,6,20.19,70.77
2024,7,15.37,20.49
