Year,Month,SCA,CCA
2015,4,4.10,30.78
2015,5,26.10,52.02
2015,6,43.84,54.89
2015,7,56.42,53.95
2015,8,39.74,47.82
2015,9,14.48,44.16
2015,10,6.69,47.02
2015,11,2.87,50.67
2015,12,0.93,39.97
2016,1,0.26,34.14
2016,2,0.83,47.11
2016,3,2.14,42.43
2016,4,10.34,44.11
2016,5,9.97,17.83
2016,6,19.53,43.19
2016,7,28.44,30.97
2016,8,24.95,38.41
2016,9,5.22,37.66
2016,10,1.27,30.56
2016,11,0.46,38.71
2016,12,0.32,44.80
2017,1,0.65,54.22
2017,2,0.17,49.99
2017,3,0.47,38.93
2017,4,4.18,30.00
2017,5,15.55,36.31
2017,6,39.72,40.81
2017,7,30.47,40.93
2017,8,23.98,47.80
2017,9,12.28,42.86
2017,10,3.98,45.15
2017,11,0.68,35.86
2017,12,0.62,44.76
2018,1,0.89,52.08
2018,2,0.68,44.03
2018,3,2.24,37.90
2018,4,11.72,54.65
2018,5,26.76,41.76
2018,6,45.78,33.52
2018,7,46.69,41.12
2018,8,30.09,47.69
2018,9,15.48,46.58
2018,10,4.70,33.20
2018,11,1.16,37.90
2018,12,0.44,44.18
2019,1,0.74,45.94
2019,2,0.29,47.43
2019,3,1.16,51.39
2019,4,4.71,30.39
2019,5,17.98,31.96
2019,6,36.92,53.21
2019,7,36.33,50.33
2019,8,26.96,38.01
2019,9,13.14,38.34
2019,10,6.10,44.05
2019,11,2.06,46.30
2019,12,0.67,41.53
2020,1,0.49,54.42
2020,2,0.43,37.56
2020,3,0.96,48.45
2020,4,3.95,22.65
2020,5,14.45,49.11
2020,6,47.83,35.66
2020,7,72.03,28.81
2020,8,43.96,43.03
2020,9,14.64,41.98
2020,10,5.04,48.12
2020,11,0.80,52.09
2020,12,0.42,46.09
2021,1,0.34,52.13
2021,2,0.12,47.23
2021,3,1.25,30.77
2021,4,4.67,35.92
2021,5,16.11,48.33
2021,6,39.05,51.48
2021,7,40.28,46.73
2021,8,23.33,42.79
2021,9,9.10,45.12
2021,10,2.94,29.38
2021,11,0.77,34.60
2021,12,0.34,32.00
2022,1,0.28,38.29
2022,2,0.30,45.27
2022,3,1.46,48.48
2022,4,7.07,52.32
2022,5,18.76,34.46
2022,6,29.79,32.16
2022,7,52.00,43.66
2022,8,25.37,48.37
2022,9,13.43,40.22
2022,10,4.90,46.54
2022,11,0.52,38.41
2022,12,0.32,29.99
2023,1,0.26,36.30
2023,2,0.88,43.55
2023,3,5.70,39.94
2023,4,10.72,31.97
2023,5,22.07,33.65
2023,6,32.10,45.34
2023,7,59.38,33.55
2023,8,39.90,49.67
2023,9,19.81,46.56
2023,10,6.02,43.11
2023,11,2.54,37.43
2023,12,0.62,34.68
2024,1,0.05,66.42
2024,2,0.11,65.26
2024,3,2.54,48.79
2024,4,13.20,54.09
2024,5,27.39,65.37
2024,6,54.41,76.64
2024,7,42.98,63.14
2024,8,37.57,63.79
2024,9,10.53,51.57
2024,10,1.82,69.85
2024,11,0.39,56.58
2024,12,0.32,67.49
2025,1,0.15,62.40
2025,2,0.76,55.47
